Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:49:13.114,-4.883706944329397,22.687721627099172,-10.76351708070321,16.407800427901226
18:49:13.115,-4.385722909654889,23.18570566177368,-10.76351708070321,16.407800427901226
18:49:13.119,-4.266051598957608,23.0660343510764,-10.76351708070321,16.407800427901226
18:49:13.119,-3.7680667127881744,23.56401923724583,-10.76351708070321,16.407800427901226
18:49:13.121,-3.2700826781136665,24.06200327192034,-10.76351708070321,16.407800427901226
18:49:13.123,-3.021090235028949,24.310995715005056,-10.19669479038888,18.17103302389813
18:49:13.124,-2.772097791944232,24.559988158089773,-10.19669479038888,18.17103302389813
18:49:13.136,-2.5231053488595157,24.80898060117449,-10.19669479038888,18.17103302389813
18:49:13.137,-2.0251204626900825,25.306965487343923,-10.19669479038888,18.17103302389813
18:49:13.137,-1.776128871100291,25.555957078933716,-10.19669479038888,18.17103302389813
18:49:13.138,-1.527136428015573,25.80494952201843,-10.19669479038888,18.17103302389813
18:49:13.141,-1.2781439849308578,26.05394196510315,-10.19669479038888,18.17103302389813
18:49:13.157,-1.0291515418461399,26.302934408187866,-10.19669479038888,18.17103302389813
18:49:13.159,-0.5311675071716317,26.800918442862375,-8.850457407509996,19.021878607185663
18:49:13.160,-0.03318262100219872,27.29890332903181,-8.850457407509996,19.021878607185663
18:49:13.162,0.21580982208251911,27.547895772116522,-8.850457407509996,19.021878607185663
18:49:13.167,0.46480226516723433,27.79688821520124,-8.850457407509996,19.021878607185663
18:49:13.183,0.7137938567570273,28.04587980679103,-8.850457407509996,19.021878607185663
18:49:13.184,0.9627862998417425,28.29487224987575,-8.850457407509996,19.021878607185663
18:49:13.185,1.2117787429264604,28.543864692960465,-8.850457407509996,19.021878607185663
18:49:13.186,1.331917596714836,28.42372583917209,-7.095707988851918,21.02431996696866
18:49:13.205,1.5809100397995512,28.672718282256803,-7.095707988851918,21.02431996696866
18:49:13.206,1.8299024828842692,28.921710725341526,-7.095707988851918,21.02431996696866
18:49:13.207,2.070180190461021,28.681433017764775,-7.095707988851918,21.02431996696866
18:49:13.219,2.3191726335457385,28.930425460849488,-7.095707988851918,21.02431996696866
18:49:13.220,2.4393114873341144,28.810286607061112,-4.989277773572975,22.583046764593472
18:49:13.221,2.679588373218263,28.570009721176966,-4.989277773572975,22.583046764593472
18:49:13.225,2.9285808163029783,28.81900216426168,-4.989277773572975,22.583046764593472
18:49:13.226,3.177573259387696,29.0679946073464,-4.989277773572975,22.583046764593472
18:49:13.226,3.297712113176072,28.947855753558024,-4.989277773572975,22.583046764593472
18:49:13.227,3.5467028532709373,29.196846493652885,-4.989277773572975,22.583046764593472
18:49:13.228,3.786980560847689,28.956568786076133,-4.989277773572975,22.583046764593472
18:49:13.229,3.907119414636067,28.836429932287757,-4.989277773572975,22.583046764593472
18:49:13.230,4.156111857720785,29.085422375372477,-4.989277773572975,22.583046764593472
18:49:13.230,4.276250711509161,28.9652835215841,-4.989277773572975,22.583046764593472
18:49:13.235,4.525243154593876,29.21427596466882,-4.989277773572975,22.583046764593472
18:49:13.236,4.645382008382252,29.094137110880443,-4.989277773572975,22.583046764593472
