Time (HH:MM:SS.mmm),Desired Left,Desired Right,Measured Left,Measured Right
18:40:53.063,24.812248206564355,11.417195343545503,22.460545471272475,13.922911227806315
18:40:53.065,24.331693202257153,11.897750347852705,22.460545471272475,13.922911227806315
18:40:53.066,23.730999344161578,12.498444205948282,22.460545471272475,13.922911227806315
18:40:53.068,23.250443929008075,12.978999621101785,22.460545471272475,13.922911227806315
18:40:53.069,22.76988892470087,13.45955462540899,22.460545471272475,13.922911227806315
18:40:53.074,22.409472774182046,13.819970775927814,22.460545471272475,13.922911227806315
18:40:53.075,21.68864006229809,14.540803487811768,22.460545471272475,13.922911227806315
18:40:53.077,21.328223706356113,14.901219843753745,22.460545471272475,13.922911227806315
18:40:53.079,21.087946204202513,15.141497345907345,23.770152068262103,13.132680700696913
18:40:53.080,20.246974638530183,15.982468911579675,23.770152068262103,13.132680700696913
18:40:53.094,19.766419634222984,16.463023915886875,23.770152068262103,13.132680700696913
18:40:53.096,19.165725673415828,17.06371787669403,23.770152068262103,13.132680700696913
18:40:53.097,18.80530936882964,17.42413418128022,23.770152068262103,13.132680700696913
18:40:53.098,18.444893038565557,17.784550511544303,23.770152068262103,13.132680700696913
18:40:53.099,18.32475427464981,17.90468927546005,23.770152068262103,13.132680700696913
18:40:53.102,18.204615497895116,18.024828052214744,23.770152068262103,13.132680700696913
18:40:53.109,18.114721775054928,18.114721775054928,24.426469348279085,12.08190957011687
18:40:53.210,18.114721775054928,18.114721775054928,22.20071315906252,14.450168328383295
18:40:53.260,18.114721775054928,18.114721775054928,20.590308800315313,15.737815643553189
18:40:53.312,18.114721775054928,18.114721775054928,18.771305770977463,17.721162790782902
18:40:53.350,18.204615497895116,18.024828052214744,18.52605254577837,18.265122228231537
18:40:53.353,18.444893038565557,17.784550511544303,18.52605254577837,18.265122228231537
18:40:53.360,19.045586922339027,17.183856627770833,18.52605254577837,18.265122228231537
18:40:53.371,19.285864527204204,16.943579022905656,18.50847326690569,17.9796597449941
18:40:53.373,20.006697136376584,16.222746413733276,18.50847326690569,17.9796597449941
18:40:53.375,20.246974638530183,15.982468911579675,18.50847326690569,17.9796597449941
18:40:53.376,20.60739099447216,15.6220525556377,18.50847326690569,17.9796597449941
18:40:53.377,21.087946204202513,15.141497345907345,18.50847326690569,17.9796597449941
18:40:53.379,21.208084852567737,15.021358697542121,18.50847326690569,17.9796597449941
18:40:53.380,21.44836256014449,14.78108098996537,18.50847326690569,17.9796597449941
18:40:53.398,21.68864006229809,14.540803487811768,18.666325393668295,18.140513410748945
18:40:53.400,21.808778916086467,14.420664634023392,18.666325393668295,18.140513410748945
18:40:53.405,22.169195066605294,14.060248483504566,18.666325393668295,18.140513410748945
18:40:53.406,22.28933392039367,13.94010962971619,18.666325393668295,18.140513410748945
18:40:53.408,22.409472774182046,13.819970775927814,18.666325393668295,18.140513410748945
18:40:53.409,22.52961162797042,13.699831922139438,18.666325393668295,18.140513410748945
18:40:53.415,22.649750070912493,13.579693479197365,18.666325393668295,18.140513410748945
18:40:53.431,22.76988892470087,13.45955462540899,18.625834501025498,17.8388274094322
18:40:53.483,22.76988892470087,13.45955462540899,18.716116584001547,17.66168748067753
18:40:53.534,22.76988892470087,13.45955462540899,20.08354351972953,15.883063829329005
18:40:53.603,22.76988892470087,13.45955462540899,21.847810144092442,14.740691181556196
18:40:53.620,23.01016663227762,13.219276917832238,21.847810144092442,14.740691181556196
18:40:53.622,23.250443929008075,12.978999621101785,21.847810144092442,14.740691181556196
18:40:53.637,23.490721636584826,12.738721913525033,21.852869135452895,14.655816426172224
18:40:53.638,23.971276640892025,12.258166909217834,21.852869135452895,14.655816426172224
18:40:53.639,24.331693202257153,11.897750347852705,21.852869135452895,14.655816426172224
18:40:53.640,24.571970498987604,11.657473051122256,21.852869135452895,14.655816426172224
18:40:53.641,24.93238706035273,11.297056489757127,21.852869135452895,14.655816426172224
18:40:53.657,25.052525503294802,11.176918046815052,22.596337962884572,13.742802035906339
18:40:53.659,25.292803210871554,10.9366403392383,22.596337962884572,13.742802035906339
18:40:53.660,25.65321977223668,10.576223777873174,22.596337962884572,13.742802035906339
18:40:53.665,25.773358626025058,10.456084924084799,22.596337962884572,13.742802035906339
18:40:53.675,25.893497479813433,10.335946070296423,22.596337962884572,13.742802035906339
18:40:53.707,25.773358626025058,10.456084924084799,23.26527081416175,13.669989630919964
18:40:53.760,25.65321977223668,10.576223777873174,23.78442230455989,12.089319624417456
18:40:53.767,25.292803210871554,10.9366403392383,23.78442230455989,12.089319624417456
18:40:53.770,25.052525503294802,11.176918046815052,23.78442230455989,12.089319624417456
18:40:53.792,24.69210935277598,11.537334197333879,25.068506373105976,11.549887753054215
18:40:53.795,24.45183205604553,11.77761149406433,25.068506373105976,11.549887753054215
18:40:53.796,24.211554348468777,12.017889201641083,25.068506373105976,11.549887753054215
18:40:53.798,23.851138197949954,12.378305352159906,25.068506373105976,11.549887753054215
18:40:53.798,23.490721636584826,12.738721913525033,25.068506373105976,11.549887753054215
18:40:53.799,23.250443929008075,12.978999621101785,25.068506373105976,11.549887753054215
18:40:53.808,23.01016663227762,13.219276917832238,25.068506373105976,11.549887753054215
18:40:53.811,22.890027778489245,13.339415771620613,25.068506373105976,11.549887753054215
18:40:53.813,22.649750070912493,13.579693479197365,25.374821880917846,11.17543968848707
18:40:53.814,22.409472774182046,13.819970775927814,25.374821880917846,11.17543968848707
18:40:53.817,22.28933392039367,13.94010962971619,25.374821880917846,11.17543968848707
18:40:53.832,21.808778916086467,14.420664634023392,25.374821880917846,11.17543968848707
18:40:53.833,21.568501208509716,14.660942341600144,25.374821880917846,11.17543968848707
18:40:53.834,21.328223706356113,14.901219843753745,25.374821880917846,11.17543968848707
18:40:53.835,21.087946204202513,15.141497345907345,25.374821880917846,11.17543968848707
18:40:53.837,20.84766849662576,15.381775053484096,25.374821880917846,11.17543968848707
18:40:53.841,20.246974638530183,15.982468911579675,25.374821880917846,11.17543968848707
18:40:53.843,20.006697136376584,16.222746413733276,25.374821880917846,11.17543968848707
18:40:53.856,19.526142029357807,16.703301520752053,25.414204488893887,10.929424728384577
18:40:53.857,19.165725673415828,17.06371787669403,25.414204488893887,10.929424728384577
18:40:53.858,19.045586922339027,17.183856627770833,25.414204488893887,10.929424728384577
18:40:53.865,18.68517061775284,17.54427293235702,25.414204488893887,10.929424728384577
18:40:53.866,18.444893038565557,17.784550511544303,25.414204488893887,10.929424728384577
18:40:53.869,18.32475427464981,17.90468927546005,25.414204488893887,10.929424728384577
18:40:53.882,18.204615497895116,18.024828052214744,25.041129110054417,11.012852592903021
18:40:53.901,18.114721775054928,18.114721775054928,25.041129110054417,11.012852592903021
18:40:53.958,18.114721775054928,18.114721775054928,22.607516761182858,13.932539399333399
18:40:54.006,18.114721775054928,18.114721775054928,19.704380822574585,16.551679890963435
18:40:54.060,18.114721775054928,18.114721775054928,19.282482562257847,17.446055651566414
18:40:54.118,18.114721775054928,18.114721775054928,18.27577053839465,18.012809811223725
18:40:54.170,18.114721775054928,18.114721775054928,18.39929433550423,18.267870804536013
18:40:54.229,18.114721775054928,18.114721775054928,18.13138530290118,18.262772152922537
18:40:54.231,17.865729331970215,17.865729331970215,18.13138530290118,18.262772152922537
18:40:54.235,17.616736888885498,17.616736888885498,18.13138530290118,18.262772152922537
18:40:54.247,16.869759559631344,16.869759559631344,18.13138530290118,18.262772152922537
18:40:54.251,16.371774673461914,16.371774673461914,18.13138530290118,18.262772152922537
